2014-11-04,9950482
2014-11-05,10158400
2014-11-06,11270202
2014-11-07,12686174
2014-11-08,11784653
2014-11-09,9433815
2014-11-10,9559583
2014-11-11,9275376
2014-11-12,9330488
2014-11-13,10210207
2014-11-14,12141366
2014-11-15,11355131
2014-11-16,9141572
2014-11-17,9161942
2014-11-18,9341850
2014-11-19,9484848
2014-11-20,11516198
2014-11-21,13984924
2014-11-22,13755529
2014-11-23,11318512
2014-11-24,10848117
2014-11-25,11064906
2014-11-26,11127127
2014-11-27,12127049
2014-11-28,13700740
2014-11-29,12977069
2014-11-30,10385727
2014-12-01,10568275
2014-12-02,10396723
2014-12-03,10586015
2014-12-04,11335238
2014-12-05,13323236
2014-12-06,12503229
2014-12-07,10125679
2014-12-08,9705771
2014-12-09,9470824
2014-12-10,9636755
2014-12-11,10589289
2014-12-12,12304373
2014-12-13,11575885
2014-12-14,9767849
2014-12-15,9612893
2014-12-16,9865462
2014-12-17,9305460
2014-12-18,10660515
2014-12-19,11961968
2014-12-20,11739469
2014-12-21,10266253
2014-12-22,10297948
2014-12-23,10001989
2014-12-24,10184722
2014-12-25,11350455
2014-12-26,12358615
2014-12-27,12171386
2014-12-28,11409618
2014-12-29,11566906
2014-12-30,10532612
2014-12-31,11177068
2015-01-01,12352368
2015-01-02,12569877
2015-01-03,11678526
2015-01-04,10143513
2015-01-05,11265450
2015-01-06,11262467
2015-01-07,11354200
2015-01-08,11745856
2015-01-09,12548073
2015-01-10,11497626
2015-01-11,10231448
2015-01-12,10009658
2015-01-13,10050010
2015-01-14,10067864
2015-01-15,11238858
2015-01-16,12694729
2015-01-17,11896904
2015-01-18,10393688
2015-01-19,10159307
2015-01-20,10269786
2015-01-21,10524168
2015-01-22,11470265
2015-01-23,12882754
2015-01-24,12482505
2015-01-25,10457805
2015-01-26,10432289
2015-01-27,10369739
2015-01-28,10291025
2015-01-29,11172900
2015-01-30,12597546
2015-01-31,12244690
2015-02-01,10424415
2015-02-02,10686598
2015-02-03,10088667
2015-02-04,10366596
2015-02-05,11058529
2015-02-06,12469389
2015-02-07,12232904
2015-02-08,10610437
2015-02-09,10809112
2015-02-10,10823913
2015-02-11,10893352
2015-02-12,13117329
2015-02-13,14002959
2015-02-14,14922980
2015-02-15,14181621
2015-02-16,13778919
2015-02-17,13245710
2015-02-18,13677507
2015-02-19,13902024
2015-02-20,14989317
2015-02-21,14431986
2015-02-22,13272179
2015-02-23,12521721
2015-02-24,11539592
2015-02-25,12270665
2015-02-26,12988873
2015-02-27,14495805
2015-02-28,13953031
2015-03-01,11720473
2015-03-02,10224766
2015-03-03,10233599
2015-03-04,10889701
2015-03-05,11899479
2015-03-06,13700104
2015-03-07,13250965
2015-03-08,11454634
2015-03-09,10398694
2015-03-10,10095849
2015-03-11,10393201
2015-03-12,11691880
2015-03-13,13499935
2015-03-14,12786627
2015-03-15,10445343
2015-03-16,10473234
2015-03-17,10560212
2015-03-18,10625948
2015-03-19,11915269
2015-03-20,13327723
2015-03-21,13120748
2015-03-22,11720148
2015-03-23,11550078
2015-03-24,11231870
2015-03-25,11456519
2015-03-26,12296218
2015-03-27,13464801
2015-03-28,13104561
2015-03-29,11013834
2015-03-30,10805676
2015-03-31,10680269
2015-04-01,11027157
2015-04-02,11692248
2015-04-03,12911825
2015-04-04,12587739
2015-04-05,11055938
2015-04-06,9939165
2015-04-07,10274375
2015-04-08,10249463
2015-04-09,11218083
2015-04-10,12492951
2015-04-11,11785040
2015-04-12,9753005
2015-04-13,9580899
2015-04-14,9539182
2015-04-15,9581419
2015-04-16,10679893
2015-04-17,12505817
2015-04-18,11879037
2015-04-19,9897156
2015-04-20,9702368
2015-04-21,9732825
2015-04-22,9789786
2015-04-23,10377620
2015-04-24,11974395
2015-04-25,11538576
2015-04-26,9586049
2015-04-27,9675609
2015-04-28,9888689
2015-04-29,11057481
2015-04-30,12409684
2015-05-01,13449399
2015-05-02,13293068
2015-05-03,11525353
2015-05-04,10440341
2015-05-05,10478783
2015-05-06,10315457
2015-05-07,12190516
2015-05-08,13033424
2015-05-09,12692883
2015-05-10,11184988
2015-05-11,10311232
2015-05-12,10516972
2015-05-13,10612245
2015-05-14,11914547
2015-05-15,13866434
2015-05-16,13216496
2015-05-17,10696934
2015-05-18,10608432
2015-05-19,10528471
2015-05-20,10616303
2015-05-21,11312430
2015-05-22,12746702
2015-05-23,12745633
2015-05-24,10516869
2015-05-25,10503578
2015-05-26,10781423
2015-05-27,11003855
2015-05-28,11616009
2015-05-29,13080422
2015-05-30,12844928
2015-05-31,11241867
2015-06-01,11592981
2015-06-02,11126677
2015-06-03,11259011
2015-06-04,11708305
2015-06-05,12687416
2015-06-06,12500744
2015-06-07,11235411
2015-06-08,11176349
2015-06-09,10823769
2015-06-10,11216744
2015-06-11,11393885
2015-06-12,12200351
2015-06-13,11547321
2015-06-14,10248323
2015-06-15,11079835
2015-06-16,10922378
2015-06-17,9146649
2015-06-18,10409872
2015-06-19,11730303
2015-06-20,11799525
2015-06-21,11003479
2015-06-22,10624053
2015-06-23,10451475
2015-06-24,10327100
2015-06-25,10825656
2015-06-26,11881621
2015-06-27,11915054
2015-06-28,10771466
2015-06-29,10527279
2015-06-30,10255874
2015-07-01,10404126
2015-07-02,10591008
2015-07-03,11708934
2015-07-04,11510505
2015-07-05,10387572
2015-07-06,9983296
2015-07-07,10543638
2015-07-08,10539561
2015-07-09,10846467
2015-07-10,11272493
2015-07-11,11942219
2015-07-12,10767713
2015-07-13,10653484
2015-07-14,10623304
2015-07-15,10837582
2015-07-16,10574265
2015-07-17,11210787
2015-07-18,11547466
2015-07-19,10721093
2015-07-20,9632626
2015-07-21,10637023
2015-07-22,10690370
2015-07-23,10548839
2015-07-24,11590651
2015-07-25,11196188
2015-07-26,9799819
2015-07-27,10110709
2015-07-28,8201524
2015-07-29,10762496
2015-07-30,11253625
2015-07-31,12106358
2015-08-01,12106106
2015-08-02,10442232
2015-08-03,10221257
2015-08-04,10529691
2015-08-05,10726087
2015-08-06,11351365
2015-08-07,12231591
2015-08-08,12629382
2015-08-09,11816802
2015-08-10,11587051
2015-08-11,11546360
2015-08-12,11197066
2015-08-13,11418841
2015-08-14,12798807
2015-08-15,12790638
2015-08-16,11531080
2015-08-17,11439461
2015-08-18,11057630
2015-08-19,11295630
2015-08-20,11793159
2015-08-21,12783445
2015-08-22,11582275
2015-08-23,11260350
2015-08-24,10750553
2015-08-25,11047434
2015-08-26,11142207
2015-08-27,11711953
2015-08-28,12942296
2015-08-29,12800860
2015-08-30,11093747
2015-08-31,10196233
2015-09-01,7585553
2015-09-02,9439521
2015-09-03,9822196
2015-09-04,11413338
2015-09-05,10842126
2015-09-06,9247834
2015-09-07,9210240
2015-09-08,7889793
2015-09-09,7671078
2015-09-10,8511364
2015-09-11,9790773
2015-09-12,9794436
2015-09-13,8289961
2015-09-14,8256509
2015-09-15,7623699
2015-09-16,7930783
2015-09-17,8872957
2015-09-18,9635550
2015-09-19,7267456
2015-09-20,8169653
2015-09-21,8391554
2015-09-22,7956319
2015-09-23,8891197
2015-09-24,9181633
2015-09-25,10745227
2015-09-26,10361154
2015-09-27,8724301
2015-09-28,8735100
2015-09-29,8814702
2015-09-30,9193115
2015-10-01,9918624
2015-10-02,9481393
2015-10-03,10360107
2015-10-04,8325909
2015-10-05,9159566
2015-10-06,9131180
2015-10-07,8845054
2015-10-08,9202306
2015-10-09,10385803
2015-10-10,10401036
2015-10-11,8780954
2015-10-12,8677215
2015-10-13,9134821
2015-10-14,9020989
2015-10-15,9586886
2015-10-16,10973151
2015-10-17,10790722
2015-10-18,8922310
2015-10-19,8960113
2015-10-20,8750403
2015-10-21,9255621
2015-10-22,10064085
2015-10-23,11740592
2015-10-24,11410120
2015-10-25,9340827
2015-10-26,9301400
2015-10-27,9433578
2015-10-28,8973611
2015-10-29,9104209
2015-10-30,11206464
2015-10-31,10633233
2015-11-01,9769582
2015-11-02,9598457
2015-11-03,9549367
2015-11-04,9675396
2015-11-05,10333564
2015-11-06,12242369
2015-11-07,11537028
2015-11-08,9533898
2015-11-09,9291986
2015-11-10,9199859
2015-11-11,9261999
2015-11-12,8813022
2015-11-13,11500743
2015-11-14,11692058
2015-11-15,9198637
2015-11-16,9205839
2015-11-17,9427873
2015-11-18,9750154
2015-11-19,10553949
2015-11-20,12139323
2015-11-21,12383034
2015-11-22,9969863
2015-11-23,10012157
2015-11-24,9745977
2015-11-25,9864317
2015-11-26,10873096
2015-11-27,12405380
2015-11-28,11769485
2015-11-29,9722604
2015-11-30,9432150
2015-12-01,9587460
2015-12-02,9845667
2015-12-03,10823473
2015-12-04,12330441
2015-12-05,11993018
2015-12-06,9951961
2015-12-07,10281176
2015-12-08,9916758
2015-12-09,10102194
2015-12-10,10766763
2015-12-11,12553956
2015-12-12,11892293
2015-12-13,10201894
2015-12-14,10260474
2015-12-15,10296815
2015-12-16,10061043
2015-12-17,11489067
2015-12-18,12863934
2015-12-19,12373248
2015-12-20,10828218
2015-12-21,10786319
2015-12-22,10796144
2015-12-23,10679479
2015-12-24,10948353
2015-12-25,12527717
2015-12-26,12282440
2015-12-27,11491266
2015-12-28,11631788
2015-12-29,11911030
2015-12-30,10852427
2015-12-31,11918009
2016-01-01,13081965
2016-01-02,12576857
2016-01-03,11689135
2016-01-04,11706589
2016-01-05,11310122
2016-01-06,11484534
2016-01-07,12227941
2016-01-08,13457653
2016-01-09,12743813
2016-01-10,10910892
2016-01-11,10779622
2016-01-12,10482448
2016-01-13,10771841
2016-01-14,11643716
2016-01-15,13295482
2016-01-16,12699205
2016-01-17,11100845
2016-01-18,10803382
2016-01-19,10830875
2016-01-20,10944509
2016-01-21,11879087
2016-01-22,13468426
2016-01-23,12639847
2016-01-24,10800700
2016-01-25,11032644
2016-01-26,10457084
2016-01-27,10822736
2016-01-28,12680466
2016-01-29,14109065
2016-01-30,13783272
2016-01-31,12354311
2016-02-01,12080659
2016-02-02,12272798
2016-02-03,12199118
2016-02-04,12999666
2016-02-05,14192181
2016-02-06,13044424
2016-02-07,12230902
2016-02-08,11771429
2016-02-09,11655069
2016-02-10,11909711
2016-02-11,12449514
2016-02-12,13884705
2016-02-13,13047396
2016-02-14,11653345
2016-02-15,11244775
2016-02-16,11714844
2016-02-17,10605325
2016-02-18,12555750
2016-02-19,13951946
2016-02-20,13848375
2016-02-21,12511101
2016-02-22,12013486
2016-02-23,10705338
2016-02-24,10862011
2016-02-25,11829602
2016-02-26,13884715
2016-02-27,13370904
2016-02-28,11096853
2016-02-29,11023559
2016-03-01,10573536
2016-03-02,10930423
2016-03-03,12108979
2016-03-04,14220875
2016-03-05,13610591
2016-03-06,12632133
2016-03-07,12069442
2016-03-08,11218094
2016-03-09,11072719
2016-03-10,12414043
2016-03-11,14284019
2016-03-12,13409889
2016-03-13,11082120
2016-03-14,10786630
2016-03-15,10848005
2016-03-16,11195353
2016-03-17,12242602
2016-03-18,13857665
2016-03-19,13164695
2016-03-20,11371312
2016-03-21,11325875
2016-03-22,11551221
2016-03-23,11583317
2016-03-24,10938063
2016-03-25,13236278
2016-03-26,12871655
2016-03-27,11309805
2016-03-28,10880556
2016-03-29,10740543
2016-03-30,10631330
2016-03-31,11610341
2016-04-01,13220974
2016-04-02,12597993
2016-04-03,10946058
2016-04-04,10144955
2016-04-05,10341999
2016-04-06,10419986
2016-04-07,11383413
2016-04-08,12998269
2016-04-09,12505619
2016-04-10,10392261
2016-04-11,10144838
2016-04-12,9976523
2016-04-13,9964209
2016-04-14,10987273
2016-04-15,12607248
2016-04-16,11986640
2016-04-17,10214888
2016-04-18,10065746
2016-04-19,10257036
2016-04-20,10444768
2016-04-21,11337308
2016-04-22,12651974
2016-04-23,11669321
